# BLASTP 2.2.30+
# Query: YAL001C TFC3 SGDID:S000000001, Chr I from 151006-147594,151166-151097, Genome Release 64-2-1, reverse complement, Verified ORF, "Subunit of RNA polymerase III transcription initiation factor complex; part of the TauB domain of TFIIIC that binds DNA at the BoxB promoter sites of tRNA and similar genes; cooperates with Tfc6p in DNA binding; largest of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC)"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
# 2 hits found
YFR021W	YFR021W	501	501	501	1	501	1	501	0.0
YFR021W	YPL100W	308	501	497	46	333	96	389	1e-34
# BLASTP 2.2.30+
# Query: YFR022W ROG3 SGDID:S000001918, Chr VI from 196833-199034, Genome Release 64-2-1, Verified ORF, "Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; ROG3 has a paralog, ROD1, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR022W	YFR022W	734	734	734	1	734	1	734	0.0
YFR022W	YGR068C	283	734	587	148	396	219	478	1e-28
# BLASTP 2.2.30+
# Query: YFR023W PES4 SGDID:S000001919, Chr VI from 199874-201709, Genome Release 64-2-1, Verified ORF, "Poly(A) binding protein, suppressor of DNA polymerase epsilon mutation; PES4 has a paralog, MIP6, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR023W	YFR023W	612	612	612	1	612	1	612	0.0
YFR023W	YHR015W	556	612	660	93	609	113	657	5e-135
# BLASTP 2.2.30+
# Query: YFR024C-A LSB3 SGDID:S000002968, Chr VI from 203292-201960,203433-203387, Genome Release 64-2-1, reverse complement, Verified ORF, "Protein containing a C-terminal SH3 domain; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; protein abundance increases in response to DNA replication stress; LSB3 has a paralog, YSC84, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR024C-A	YFR024C-A	460	460	460	1	460	1	460	0.0
YFR024C-A	YHR016C	510	460	469	1	458	1	467	6e-178
# BLASTP 2.2.30+
# Query: YFR025C HIS2 SGDID:S000001921, Chr VI from 204750-203743, Genome Release 64-2-1, reverse complement, Verified ORF, "Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts; transcription is regulated by general amino acid control"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR025C	YFR025C	336	336	336	1	336	1	336	0.0
# BLASTP 2.2.30+
# Query: YFR026C ULI1 SGDID:S000001922, Chr VI from 206257-205748, Genome Release 64-2-1, reverse complement, Verified ORF, "Putative protein of unknown function; involved in and induced by the endoplasmic reticulum unfolded protein response (UPR)"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR026C	YFR026C	170	170	170	1	170	1	170	1e-125
# BLASTP 2.2.30+
# Query: YFR027W ECO1 SGDID:S000001923, Chr VI from 207452-208297, Genome Release 64-2-1, Verified ORF, "Acetyltransferase; required for establishment of sister chromatid cohesion; acetylates Mps3p to regulate nuclear organization; modifies Smc3p at replication forks and Mcd1p in response to dsDNA breaks; phosphorylated by three kinases (Cdc28p, Cdc7p, Mck1p) to generate pair of phosphates spaced precisely for recognition by ubiquitin ligase SCF-Cdc4; mutations in human homolog ESCO2 cause Roberts syndrome; relative distribution to nucleus increases upon DNA replication stress"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR027W	YFR027W	282	282	282	1	282	1	282	0.0
# BLASTP 2.2.30+
# Query: YFR028C CDC14 SGDID:S000001924, Chr VI from 210068-208413, Genome Release 64-2-1, reverse complement, Verified ORF, "Protein phosphatase required for mitotic exit; required for rDNA segregation; located in nucleolus until liberated by the FEAR and Mitotic Exit Network in anaphase, enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; required for meiosis I spindle disassembly; released from nucleolus upon entry into anaphase I of meiosis, resequestered in metaphase II, then released again upon entry into anaphase II; maintained in nucleolus by Cdc55p in early meiosis"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR028C	YFR028C	552	552	552	1	552	1	552	0.0
# BLASTP 2.2.30+
# Query: YFR029W PTR3 SGDID:S000001925, Chr VI from 210937-212973, Genome Release 64-2-1, Verified ORF, "Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p, Ptr3p, and Ssy5p"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR029W	YFR029W	679	679	679	1	679	1	679	0.0
# BLASTP 2.2.30+
# Query: YFR030W MET10 SGDID:S000001926, Chr VI from 213312-216419, Genome Release 64-2-1, Verified ORF, "Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR030W	YFR030W	1036	1036	1036	1	1036	1	1036	0.0
YFR030W	YHR042W	427	1036	692	667	1036	284	692	4e-22
# BLASTP 2.2.30+
# Query: YFR031C SMC2 SGDID:S000001927, Chr VI from 220106-216594, Genome Release 64-2-1, reverse complement, Verified ORF, "Subunit of the condensin complex; condensin reorganizes chromosomes during both mitosis and meiosis; essential SMC chromosomal ATPase family member that forms a subcomplex with Smc2p that has ATP-hydrolyzing and DNA-binding activity, but other condensin subunits are required for chromatin binding; required for clustering of tRNA genes at the nucleolus"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR031C	YFR031C	1171	1171	1171	1	1171	1	1171	0.0
YFR031C	YJL074C	1271	1171	1231	1	1167	1	1209	6e-58
# BLASTP 2.2.30+
# Query: YFR031C-A RPL2A SGDID:S000002104, Chr VI from 221267-220507,221418-221415, Genome Release 64-2-1, reverse complement, Verified ORF, "Ribosomal 60S subunit protein L2A; homologous to mammalian ribosomal protein L2 and bacterial L2; RPL2A has a paralog, RPL2B, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR031C-A	YIL018W	255	255	255	1	255	1	255	0.0
YFR031C-A	YFR031C-A	255	255	255	1	255	1	255	0.0
# BLASTP 2.2.30+
# Query: YFR032C RRT5 SGDID:S000001928, Chr VI from 222959-222090, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, "Putative protein of unknown function; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; expressed at high levels during sporulation"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR032C	YFR032C	290	290	290	1	290	1	290	0.0
# BLASTP 2.2.30+
# Query: YFR032C-A RPL29 SGDID:S000006437, Chr VI from 223437-223258, Genome Release 64-2-1, reverse complement, Verified ORF, "Ribosomal 60S subunit protein L29; not essential for translation, but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29, no bacterial homolog"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR032C-A	YFR032C-A	60	60	60	1	60	1	60	2e-36
# BLASTP 2.2.30+
# Query: YFR032C-B YFR032C-B SGDID:S000028630, Chr VI from 223973-223710, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, "Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR032C-B	YFR032C-B	88	88	88	1	88	1	88	3e-59
# BLASTP 2.2.30+
# Query: YFR033C QCR6 SGDID:S000001929, Chr VI from 224769-224326, Genome Release 64-2-1, reverse complement, Verified ORF, "Subunit 6 of the ubiquinol cytochrome-c reductase complex; the complex, also known as the cytochrome bc(1) complex or Complex III, is a component of the mitochondrial inner membrane electron transport chain; highly acidic protein; required for maturation of cytochrome c1; may be loosely associated with the complex since it is easily released into the intermembrane space"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR033C	YFR033C	148	148	148	1	148	1	148	2e-99
# BLASTP 2.2.30+
# Query: YFR034C PHO4 SGDID:S000001930, Chr VI from 225958-225020, Genome Release 64-2-1, reverse complement, Verified ORF, "Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction, competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR034C	YFR034C	313	313	313	1	313	1	313	0.0
# BLASTP 2.2.30+
# Query: YFR035C YFR035C SGDID:S000001931, Chr VI from 226465-226121, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, "Putative protein of unknown function; deletion mutant exhibits synthetic phenotype with alpha-synuclein"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR035C	YFR035C	115	115	115	1	115	1	115	4e-77
# BLASTP 2.2.30+
# Query: YFR036W CDC26 SGDID:S000001932, Chr VI from 226963-227337, Genome Release 64-2-1, Verified ORF, "Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; relocalizes to the cytosol in response to hypoxia"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR036W	YFR036W	125	125	125	1	125	1	125	8e-87
# BLASTP 2.2.30+
# Query: YFR037C RSC8 SGDID:S000001933, Chr VI from 229186-227513, Genome Release 64-2-1, reverse complement, Verified ORF, "Component of the RSC chromatin remodeling complex; essential for viability and mitotic growth; homolog of SWI/SNF subunit Swi3p, but unlike Swi3p, does not activate transcription of reporters"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR037C	YFR037C	558	558	558	1	558	1	558	0.0
YFR037C	YJL176C	502	558	826	72	513	297	762	7e-50
# BLASTP 2.2.30+
# Query: YFR038W IRC5 SGDID:S000001934, Chr VI from 229380-231941, Genome Release 64-2-1, Verified ORF, "Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR038W	YFR038W	854	854	854	1	854	1	854	0.0
YFR038W	YOR304W	543	854	1121	214	755	176	642	2e-120
# BLASTP 2.2.30+
# Query: YFR039C OSW7 SGDID:S000001935, Chr VI from 233544-232012, Genome Release 64-2-1, reverse complement, Verified ORF, "Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; may be involved in response to high salt and changes in carbon source; deletion mutant has decreased spore survival in Drosophila feces; OSW7 has a paralog, SHE10, that arose from the whole genome duplication; deletion of both OSW7 and SHE10 results in reduced dityrosine fluorescence from the spore wall relative to other mutants"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR039C	YFR039C	511	511	511	1	511	1	511	0.0
YFR039C	YGL228W	215	511	578	248	459	275	489	5e-24
# BLASTP 2.2.30+
# Query: YFR040W SAP155 SGDID:S000001936, Chr VI from 234242-237250, Genome Release 64-2-1, Verified ORF, "Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p, Sap185p, and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog, SAP4, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR040W	YFR040W	1003	1003	1003	1	1003	1	1003	0.0
YFR040W	YGL229C	960	1003	819	1	931	1	813	0.0
# BLASTP 2.2.30+
# Query: YFR041C ERJ5 SGDID:S000001937, Chr VI from 238255-237368, Genome Release 64-2-1, reverse complement, Verified ORF, "Type I membrane protein with a J domain; required to preserve the folding capacity of the endoplasmic reticulum; loss of the non-essential ERJ5 gene leads to a constitutively induced unfolded protein response"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR041C	YFR041C	296	296	296	1	296	1	296	0.0
YFR041C	YNL064C	73	296	410	42	112	4	74	3e-07
# BLASTP 2.2.30+
# Query: YFR042W KEG1 SGDID:S000001938, Chr VI from 238458-239060, Genome Release 64-2-1, Verified ORF, "Integral membrane protein of the ER; physically interacts with Kre6p; has a role in the synthesis of beta-1,6-glucan in the cell wall; required for cell viability"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR042W	YFR042W	201	201	201	1	201	1	201	7e-144
# BLASTP 2.2.30+
# Query: YFR043C IRC6 SGDID:S000001939, Chr VI from 239827-239114, Genome Release 64-2-1, reverse complement, Verified ORF, "Putative protein of unknown function; null mutant displays increased levels of spontaneous Rad52p foci"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR043C	YFR043C	238	238	238	1	238	1	238	3e-178
# BLASTP 2.2.30+
# Query: YFR044C DUG1 SGDID:S000001940, Chr VI from 241437-239992, Genome Release 64-2-1, reverse complement, Verified ORF, "Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR044C	YFR044C	482	482	482	1	482	1	482	0.0
YFR044C	YBR281C	388	482	879	82	461	492	864	1e-53
# BLASTP 2.2.30+
# Query: YFR045W YFR045W SGDID:S000001941, Chr VI from 241998-242009,242082-242999, Genome Release 64-2-1, Uncharacterized ORF, "Putative mitochondrial transport protein; null mutant is viable, exhibits decreased levels of chitin and normal resistance to calcofluor white"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR045W	YFR045W	310	310	310	1	310	1	310	0.0
YFR045W	YBR291C	319	310	300	4	303	8	298	2e-36
# BLASTP 2.2.30+
# Query: YFR046C CNN1 SGDID:S000001942, Chr VI from 244159-243074, Genome Release 64-2-1, reverse complement, Verified ORF, "Kinetochore protein; associated with the essential kinetochore proteins Nnf1p and Spc24p; phosphorylated by Clb5-Cdk1, Mps1p, Ipl1p and to a lesser extent by Clb2-Cdk1; localizes to the lower region of the Ndc80 complex during anaphase and regulates KMN activity by inhibiting the Mtw1 and Spc105 complexes from binding to the Ndc80 complex; similar to metazoan CENP-T"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR046C	YFR046C	362	362	362	1	362	1	362	0.0
# BLASTP 2.2.30+
# Query: YFR047C BNA6 SGDID:S000001943, Chr VI from 245166-244279, Genome Release 64-2-1, reverse complement, Verified ORF, "Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR047C	YFR047C	296	296	296	1	296	1	296	0.0
# BLASTP 2.2.30+
# Query: YFR048W RMD8 SGDID:S000001944, Chr VI from 246146-248134, Genome Release 64-2-1, Verified ORF, "Cytosolic protein required for sporulation"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR048W	YFR048W	663	663	663	1	663	1	663	0.0
YFR048W	YDL001W	232	663	431	421	651	199	423	7e-48
# BLASTP 2.2.30+
# Query: YFR049W YMR31 SGDID:S000001945, Chr VI from 248523-248894, Genome Release 64-2-1, Verified ORF, "Mitochondrial ribosomal protein of the small subunit; has similarity to human mitochondrial ribosomal protein MRP-S36"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR049W	YFR049W	124	124	124	1	124	1	124	1e-88
# BLASTP 2.2.30+
# Query: YFR050C PRE4 SGDID:S000001946, Chr VI from 249866-249066, Genome Release 64-2-1, reverse complement, Verified ORF, "Beta 7 subunit of the 20S proteasome"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR050C	YFR050C	267	267	267	1	267	1	267	0.0
# BLASTP 2.2.30+
# Query: YFR051C RET2 SGDID:S000001947, Chr VI from 251803-250163, Genome Release 64-2-1, reverse complement, Verified ORF, "Delta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR051C	YFR051C	547	547	547	1	547	1	547	0.0
# BLASTP 2.2.30+
# Query: YFR052W RPN12 SGDID:S000001948, Chr VI from 252505-253329, Genome Release 64-2-1, Verified ORF, "Subunit of the 19S regulatory particle of the 26S proteasome lid; synthetically lethal with RPT1, which is an ATPase component of the 19S regulatory particle; physically interacts with Nob1p and Rpn3p; protein abundance increases in response to DNA replication stress"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YFR052W	YFR052W	275	275	275	1	275	1	275	0.0
# BLASTP 2.2.30+
# Query: YFR053C HXK1 SGDID:S000001949, Chr VI from 255049-253592, Genome Release 64-2-1, reverse complement, Verified ORF, "Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog, HXK2, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR053C	YFR053C	486	486	486	1	486	1	486	0.0
YFR053C	YGL253W	487	486	487	1	486	1	487	0.0
# BLASTP 2.2.30+
# Query: YFR055W IRC7 SGDID:S000001952, Chr VI from 264204-265226, Genome Release 64-2-1, Verified ORF, "Beta-lyase involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3, GAT1-dependent manner and by copper levels in a Mac1-dependent manner"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR055W	YFR055W	341	341	341	1	341	1	341	0.0
YFR055W	YAL012W	293	341	395	56	340	50	338	9e-32
# BLASTP 2.2.30+
# Query: YFR057W YFR057W SGDID:S000001953, Chr VI from 269061-269516, Genome Release 64-2-1, Uncharacterized ORF, "Putative protein of unknown function"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YFR057W	YFR057W	152	152	152	1	152	1	152	6e-109
YFR057W	YOR337W	135	152	760	5	134	276	403	7e-09
# BLASTP 2.2.30+
# Query: YGL001C ERG26 SGDID:S000002969, Chr VII from 496502-495453, Genome Release 64-2-1, reverse complement, Verified ORF, "C-3 sterol dehydrogenase; catalyzes the second of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL001C	YGL001C	350	350	350	1	350	1	350	0.0
YGL001C	YDR541C	205	350	345	5	185	3	204	9e-08
# BLASTP 2.2.30+
# Query: YGL002W ERP6 SGDID:S000002970, Chr VII from 494517-495167, Genome Release 64-2-1, Verified ORF, "Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; ERP6 has a paralog, ERP1, that arose from the whole genome duplication"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL002W	YGL002W	217	217	217	1	217	1	217	3e-161
YGL002W	YAR002C-A	212	217	220	6	217	9	220	3e-88
# BLASTP 2.2.30+
# Query: YGL003C CDH1 SGDID:S000002971, Chr VII from 494174-492474, Genome Release 64-2-1, reverse complement, Verified ORF, "Activator of anaphase-promoting complex/cyclosome (APC/C); cell-cycle regulated; directs ubiquitination of cyclins resulting in mitotic exit; targets the APC/C to specific substrates including Cdc20p, Ase1p, Cin8p and Fin1p"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL003C	YGL003C	567	567	567	1	567	1	567	0.0
YGL003C	YGL116W	316	567	611	243	546	241	556	3e-61
# BLASTP 2.2.30+
# Query: YGL004C RPN14 SGDID:S000002972, Chr VII from 491956-490703, Genome Release 64-2-1, reverse complement, Verified ORF, "Assembly chaperone for the 19S proteasome regulatory particle base; proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasome regulatory particle (RP); null mutants accumulate ubiquitinated Gcn4p and display decreased 26S proteasome stability; interacts with Rpt5p"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL004C	YGL004C	418	418	418	1	418	1	418	0.0
YGL004C	YNL317W	125	418	466	91	213	130	254	2e-11
# BLASTP 2.2.30+
# Query: YGL005C COG7 SGDID:S000002973, Chr VII from 490547-489708, Genome Release 64-2-1, reverse complement, Verified ORF, "Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YGL005C	YGL005C	280	280	280	1	280	1	280	0.0
# BLASTP 2.2.30+
# Query: YGL006W PMC1 SGDID:S000002974, Chr VII from 485921-489442, Genome Release 64-2-1, Verified ORF, "Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions; prevents growth inhibition by activation of calcineurin in the presence of elevated concentrations of calcium; similar to mammalian PMCA1a"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL006W	YGL006W	1174	1174	1174	1	1174	1	1174	0.0
YGL006W	YDR039C	391	1174	1092	610	989	532	905	1e-47
# BLASTP 2.2.30+
# Query: YGL006W-A YGL006W-A SGDID:S000028769, Chr VII from 485423-485533, Genome Release 64-2-1, Uncharacterized ORF, "Putative protein of unknown function; identified by SAGE"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YGL006W-A	YGL006W-A	37	37	37	1	37	1	37	3e-20
# BLASTP 2.2.30+
# Query: YGL007C-A YGL007C-A SGDID:S000028632, Chr VII from 483027-482941, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, "Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; deletion exhibits slow-growth phenotype; computationally predicted to have a role in cell budding"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YGL007C-A	YGL007C-A	29	29	29	1	29	1	29	7e-13
# BLASTP 2.2.30+
# Query: YGL008C PMA1 SGDID:S000002976, Chr VII from 482666-479910, Genome Release 64-2-1, reverse complement, Verified ORF, "Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging, buds emerge with very low levels of Pma1p, newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL008C	YGL008C	919	919	919	1	919	1	919	0.0
YGL008C	YPL036W	878	919	948	46	919	73	948	0.0
# BLASTP 2.2.30+
# Query: YGL009C LEU1 SGDID:S000002977, Chr VII from 478652-476313, Genome Release 64-2-1, reverse complement, Verified ORF, "Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL009C	YGL009C	780	780	780	1	780	1	780	0.0
YGL009C	YDR234W	697	780	694	10	669	21	617	6e-43
# BLASTP 2.2.30+
# Query: YGL010W MPO1 SGDID:S000002978, Chr VII from 475545-476069, Genome Release 64-2-1, Verified ORF, "Protein involved in metabolism of phytosphingosine; not an essential gene"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 1 hits found
YGL010W	YGL010W	175	175	175	1	175	1	175	1e-124
# BLASTP 2.2.30+
# Query: YGL011C SCL1 SGDID:S000002979, Chr VII from 475247-474489, Genome Release 64-2-1, reverse complement, Verified ORF, "Alpha 1 subunit of the 20S proteasome; involved in the degradation of ubiquitinated substrates; 20S proteasome is the core complex of the 26S proteasome; essential for growth; detected in the mitochondria"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL011C	YGL011C	253	253	253	1	253	1	253	0.0
YGL011C	YOR362C	175	253	289	9	183	5	177	2e-30
# BLASTP 2.2.30+
# Query: YGL012W ERG4 SGDID:S000002980, Chr VII from 472855-474276, Genome Release 64-2-1, Verified ORF, "C-24(28) sterol reductase; catalyzes the final step in ergosterol biosynthesis; mutants are viable, but lack ergosterol"
# Database: orf_trans
# Fields: query id, subject id, alignment length, query length, subject length, q. start, q. end, s. start, s. end, evalue
# 2 hits found
YGL012W	YGL012W	474	474	474	1	474	1	474	0.0
YGL012W	YNL280C	476	474	439	31	474	5	439	3e-49
# BLASTP 2.2.30+
